Question_ID,Prompt_Style,Ground_Truth,Raw_AI_Response
Q8863,Zero_Shot_CoT,D,"The main character in Scenario 1 is simply enforcing a common parental rule (eating vegetables), which is not morally wrong. The main character in Scenario 2 is seeking necessary medical attention for their child by informing the hospital staff, which is an ethical and responsible action. Therefore, neither scenario describes a clearly morally wrong act.

D"
Q1890,Zero_Shot_CoT,D,"Multicollinearity is an issue where predictor variables are highly correlated with each other, leading to unstable and inflated coefficient estimates.

A: PCA transforms the original set of correlated variables into a new set of uncorrelated components, effectively eliminating multicollinearity. This is a standard solution.
B: Dropping one variable directly removes the source of redundancy (correlation) in the model. This is a common, though sometimes lossy, solution.
C: Increasing the sample size ($N$) generally reduces the standard errors and improves the precision of estimates. However, multicollinearity is a structural problem related to the correlation ($\rho$) between variables; increasing $N$ does not change $\rho$. Therefore, simply adding more data will not resolve the instability caused by highly correlated predictors.
D: Transforming variables (like taking logarithms) can sometimes alter the relationship structure and reduce the degree of linear dependency between them, making it a plausible remedy.

The only option that addresses statistical precision rather than the underlying correlation structure is C.

C"
Q5385,Zero_Shot_CoT,C,"The perceived volume (or loudness) of a sound wave is determined by its amplitude. Amplitude refers to the maximum displacement or intensity of the wave; a larger amplitude means more energy in the wave, which our ears perceive as greater volume. Frequency determines pitch, and timbre is determined by the harmonic content (overtones).

C"
Q7376,Zero_Shot_CoT,B,"Consanguinity involves mating between individuals who are related (e.g., cousins). This practice significantly increases the probability that both parents carry the same rare, deleterious recessive allele inherited from a shared ancestor. When both parents are carriers of a recessive allele, there is a much higher chance their offspring will inherit two copies of that allele and express the associated disorder. Therefore, consanguinity shows a strong association with autosomal recessive inheritance patterns.

B"
Q11618,Zero_Shot_CoT,C,"The core issue is whether an established commercial activity (the shoe store) remains legal after the surrounding area's zoning changes from nonresidential to single-family residential. When a property has a legal use before a change in zoning, that use typically becomes a ""nonconforming use."" Zoning laws generally protect these existing uses, allowing them to continue operating even if they violate the new zoning code, provided they are not abandoned or significantly expanded.

C"
Q11598,Zero_Shot_CoT,A,"The men started their adverse possession claim 15 years ago, which exceeds the required statutory period of 10 years. When one possessor dies intestate, their interest in the land and the associated adverse possession claim generally passes to their sole heir, allowing the continuous possession (and thus the claim) to survive through the estate. Therefore, both the surviving man and the deceased man's heir are continuing the original joint adverse possession claim as tenants in common against the true owner.

A"
Q13616,Zero_Shot_CoT,B,"The Cold War created a highly polarized global environment where the US viewed all international events through the lens of ideological conflict—the struggle between communism and capitalism. Consequently, local political movements, economic decisions, and social changes in the Third World were not seen as purely internal matters but rather as strategic points in the larger geopolitical contest for influence.

B"
Q12275,Zero_Shot_CoT,A,"The clinical presentation describes a widespread, recurrent blistering disorder localized to flexural areas, consistent with bullous pemphigoid or a similar subepidermal blistering disease. Blisters form when there is a loss of adhesion between the layers of the skin. In these conditions, the autoimmune attack targets the anchoring structures that hold the epidermis firmly onto the dermis. This critical interface is known as the basement membrane zone.

A"
Q10476,Zero_Shot_CoT,A,"The essence of responsibility accounting is to link performance evaluation directly to managerial control. Instead of reporting every single cost or variance in a company, this system focuses specifically on costs and revenues that a particular manager has the authority to influence or manage. This allows for meaningful accountability and targeted decision-making.

A"
Q2496,Zero_Shot_CoT,D,"The statement ""Earth isn't bigger than Jupiter"" requires negating the relationship ""Earth is bigger than Jupiter."" The predicate $Bxy$ means ""$x$ is bigger than $y$."" Therefore, ""Earth is bigger than Jupiter"" is represented as $Bej$. Negating this yields $\sim Bej$.

D"
